state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,severity_raw_strict,severity_strict
705,23,15,True,1,-0.07904717100297184,3,3,0,0.7745966692414834,-1.6829253216726756,0.21898007019757748,1.6038781506697037,0,0.0,0.0,0,-1.9805936260051495,-1.3183742761611938,0.6622193498439557,2,2,2,3,-0.10448784325920658,0,0.7745966692414834,1.578437478413469,0,0.0,0,0,0.0,0.0
706,23,16,True,2,-0.020038024297076823,3,3,0,0.9486832980505139,-1.3084756788565794,0.2309804970657121,1.2884376545595027,0,0.0,0.0,0,-1.9694560774270018,-1.663582682609558,0.3058733948174437,4,4,4,3,-0.07286881888857276,0,0.9486832980505139,1.2356068599680068,0,0.0,0,0,0.0,0.0
707,23,17,True,2,0.08456760927886066,3,1,1,0.7378647873726218,-1.4820209207424155,0.23103672962063687,1.5665885300212763,1,1.5665885300212763,0.6660391631534244,1,-1.9754234157387307,-1.4760231971740723,0.49940021856465844,1,17,1,3,-0.005017573153127888,1,0.7378647873726218,1.4770033475892876,1,1.4770033475892876,1,1,1.4770033475892876,0.6690556268090694
708,23,18,True,1,0.1157248571801095,3,3,0,0.7745966692414834,-1.3236684188306669,0.17266935526833163,1.4393932760107764,0,0.0,0.0,0,-1.4982811853861904,-1.6083091497421265,0.11002796435593609,1,1,1,3,0.030215216744292495,0,0.7745966692414834,1.3538836355749593,0,0.0,0,0,0.0,0.0
709,23,19,True,1,0.14719682475712853,3,3,0,0.7745966692414834,-1.0960966476640124,0.17802803804582712,1.2432934724211409,0,0.0,0.0,0,-1.4535348738238723,-1.5555589199066162,0.10202404608274396,1,1,1,3,0.06425743756591858,0,0.7745966692414834,1.160354085229931,0,0.0,0,0,0.0,0.0
710,23,20,True,1,0.1789866909965417,0,0,0,0.7745966692414834,-1.2547956564267044,0.1644546009900069,1.433782347423246,0,0.0,0.0,0,-1.4324969171313695,-1.3578294515609741,0.07466746557039539,1,1,1,0,0.09863922226806919,0,0.7745966692414834,1.3534348786947736,0,0.0,0,0,0.0,0.0
711,23,21,True,1,0.18846312411919833,3,3,0,0.7745966692414834,-2.3818045863451403,0.1403270023761011,2.5702677104643388,0,0.0,0.0,0,-2.7584300360205884,-0.5775384902954102,2.1808915457251783,18,18,18,3,-0.6835087439899842,0,0.7745966692414834,1.6982958423551562,0,0.0,0,0,0.0,0.0
712,23,22,True,3,0.21082379447061306,3,1,1,0.39999999999999997,-2.514176177985867,0.05777774358793429,2.72499997245648,1,2.72499997245648,1.0,1,-2.868521699432334,-0.3535439968109131,2.514977702621421,1,22,1,2,-0.7103003243933098,1,0.39999999999999997,1.8038758535925572,1,1.8038758535925572,1,1,1.8038758535925572,0.8171229211368828
713,23,23,True,1,0.2432563573737988,1,1,0,0.7745966692414834,-2.0674266333509927,0.2436345040737567,2.3106829907247914,0,0.0,0.0,0,-2.7652360412695467,-0.18054024875164032,2.5846957925179064,17,17,17,1,-0.751059293783498,0,0.7745966692414834,1.3163673395674946,0,0.0,0,0,0.0,0.0
714,23,24,True,2,0.5802492500311429,3,3,0,0.9486832980505139,0.4298695175431638,0.159693613323029,0.1503797324879791,0,0.0,0.0,0,-0.15703903024287655,-0.39282530546188354,0.235786275219007,8,8,8,3,0.46864395126905245,0,0.9486832980505139,0.038774433725888624,0,0.0,0,0,0.0,0.0
715,23,25,True,3,0.6164133831925158,3,1,1,0.7999999999999999,0.6288521044276536,0.012214844912943596,-0.012438721235137784,0,0.0,0.0,0,0.28591794780155433,0.22276712954044342,0.06315081826111091,20,276,20,1,0.5394865336635282,0,0.7999999999999999,-0.08936557076412543,0,0.0,0,0,0.0,0.0
716,23,26,True,2,0.6527946216948334,1,1,0,0.9486832980505139,0.6618874699363172,0.013200784135985735,-0.00909284824148382,0,0.0,0.0,0,0.3479866048832605,0.10364849865436554,0.24433810622889496,26,26,26,1,-0.6696245577854615,0,0.9486832980505139,-1.3315120277217787,0,0.0,0,0,0.0,0.0
717,23,27,True,2,0.553372073310268,1,3,1,0.7378647873726218,-2.0576360622390113,0.14375751947283924,2.6110081355492794,1,2.6110081355492794,1.0,1,-2.6073410674865225,-0.4227909445762634,2.184550122910259,2,13,2,1,0.5289107602923016,1,0.7378647873726218,2.5865468225313126,1,2.5865468225313126,1,1,2.5865468225313126,1.0
718,23,28,True,2,0.5178383532477177,2,3,1,0.7378647873726218,-1.8427257564140227,0.17460645485360018,2.3605641096617402,1,2.3605641096617402,1.0,1,-2.6628152590583363,-0.8081672787666321,1.8546479802917042,13,7,7,2,0.48975609292594235,1,0.7378647873726218,2.332481849339965,1,2.332481849339965,1,1,2.332481849339965,1.0
719,23,29,True,2,0.4826599703857928,2,1,1,0.7378647873726218,-1.9053672938499873,0.17678798723923134,2.38802726423578,1,2.38802726423578,1.0,1,-2.7203623258341896,-0.8909649848937988,1.8293973409403907,7,4,4,2,0.4510358621589127,1,0.7378647873726218,2.3564031560089,1,2.3564031560089,1,1,2.3564031560089,1.0
720,24,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9836644042759373,-1.2300395965576172,1.75362480771832,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
721,24,1,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9845511946258405,-1.3762390613555908,1.6083121332702497,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
722,24,2,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9844870383824462,-1.6056989431381226,1.3787880952443237,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
723,24,3,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9567710167216092,-2.189314603805542,0.7674564129160673,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
724,24,4,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9781897143881118,-2.419473886489868,0.5587158278982436,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
725,24,5,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9992257884664415,-2.404675006866455,0.5945507815999864,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
726,24,6,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9998987577568603,-2.4993977546691895,0.5005010030876709,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
727,24,7,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.999920684751319,-2.621119499206543,0.37880118554477615,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
728,24,8,False,0,-50.0,0,1,1,,-0.23038921572157514,0.014352368866319128,-49.76961078427843,0,0.0,0.0,0,-1.8515096920244918,-1.5632622241973877,0.2882474678271041,0,0,0,0,-50.0,1,,-49.76961078427843,0,0.0,0,0,0.0,0.0
729,24,9,False,0,-50.0,0,1,1,,-0.38964920942143627,0.0694644970922513,-49.610350790578565,0,0.0,0.0,0,-0.9916186882360429,-1.4288532733917236,0.4372345851556807,0,0,0,0,-50.0,1,,-49.610350790578565,0,0.0,0,0,0.0,0.0
730,24,10,True,2,-0.051549971072767826,3,3,0,0.9486832980505139,-0.4287571064610862,0.14125498676980103,0.3772071353883184,0,0.0,0.0,0,-0.9204696039085156,-1.1337867975234985,0.21331719361498291,723,723,723,3,-0.05448055508291264,0,0.9486832980505139,0.37427655137817356,0,0.0,0,0,0.0,0.0
731,24,11,True,2,-0.018168881502140927,3,1,1,0.7378647873726218,-0.260496650643059,0.09147150642214358,0.24232776914091805,1,0.24232776914091805,0.10302627746499667,1,-0.8967048286230803,-1.3442296981811523,0.447524869558072,288,450,288,1,-0.019606362012301322,0,0.9486832980505139,0.24089028863075768,0,0.0,0,0,0.0,0.0
732,24,12,True,3,0.013245492982707753,3,3,0,0.7999999999999999,-1.1716642279716363,0.1689437066370574,1.184909720954344,0,0.0,0.0,0,-0.8613460563246627,-1.5172126293182373,0.6558665729935746,421,421,421,3,0.012818793528288722,0,0.7999999999999999,1.184483021499925,0,0.0,0,0,0.0,0.0
733,24,13,True,3,0.047544222943274206,1,1,0,0.39999999999999997,-1.2937770206009334,0.1670451072299136,1.3413212435442077,0,0.0,0.0,0,-0.8097108150856005,-1.1765801906585693,0.36686937557296884,471,471,471,1,0.04754960086251192,0,0.39999999999999997,1.3413266214634452,0,0.0,0,0,0.0,0.0
734,24,14,True,2,0.08311393375043,3,3,0,0.9486832980505139,-1.1716642279716363,0.1689437066370574,1.2547781617220664,0,0.0,0.0,0,-0.8117254820278857,-1.2887303829193115,0.4770049008914258,19,19,19,3,0.007861127705650764,0,0.9486832980505139,1.1795253556772871,0,0.0,0,0,0.0,0.0
735,24,15,True,2,0.11598664052215216,1,1,0,0.9486832980505139,-1.2993877644049068,0.17360139766773586,1.415374404927059,0,0.0,0.0,0,-0.7795119367500905,-1.1305160522460938,0.3510041154960033,53,53,53,1,0.11014083564351967,0,0.9486832980505139,1.4095286000484264,0,0.0,0,0,0.0,0.0
736,24,16,True,1,0.04196933133161619,3,3,0,0.7745966692414834,-1.6098640441913772,0.22434892733548809,1.6518333755229935,0,0.0,0.0,0,-1.9380178917550748,-1.0346394777297974,0.9033784140252774,18,18,18,3,-0.056381193992243575,0,0.7745966692414834,1.5534828501991336,0,0.0,0,0,0.0,0.0
737,24,17,True,2,0.06752587471162118,3,3,0,0.9486832980505139,-1.3438397705635303,0.23539542815554315,1.4113656452751515,0,0.0,0.0,0,-2.0146870023057963,-1.2153139114379883,0.7993730908678081,22,22,22,3,-0.03068564378511722,0,0.9486832980505139,1.313154126778413,0,0.0,0,0,0.0,0.0
738,24,18,True,2,0.10461688635866254,3,1,1,0.7378647873726218,-1.6648057726687,0.22521255124320316,1.7694226590273625,1,1.7694226590273625,0.7522746174244528,1,-2.0228098602831652,-1.1481928825378418,0.8746169777453234,2,26,2,3,0.0017400441009144164,1,0.7378647873726218,1.6665458167696143,1,1.6665458167696143,1,1,1.6665458167696143,0.754914914624066
739,24,19,True,2,0.1359766522102124,1,1,0,0.9486832980505139,-1.4344523961176232,0.240626148668627,1.5704290483278356,0,0.0,0.0,0,-2.013400458408039,-1.0372542142868042,0.9761462441212347,4,4,4,1,0.06794740551159317,0,0.9486832980505139,1.5023998016292164,0,0.0,0,0,0.0,0.0
740,24,20,True,2,0.23913357117998207,3,3,0,0.9486832980505139,-1.2734411031355175,0.2670176593111905,1.5125746743154995,0,0.0,0.0,0,-1.9482166299080943,-0.8249964118003845,1.1232202181077098,19,19,19,3,0.20992407375470334,0,0.9486832980505139,1.4833651768902207,0,0.0,0,0,0.0,0.0
741,24,21,True,3,0.2718520914236665,1,1,0,1.0,-1.140496983375163,0.24182056352166553,1.4123490747988297,0,0.0,0.0,0,-1.9327448737966835,-0.6890051960945129,1.2437396777021705,18,18,18,1,0.245964286990106,0,1.0,1.386461270365269,0,0.0,0,0,0.0,0.0
742,24,22,True,2,0.17636269598984095,3,3,0,0.9486832980505139,-2.3818045863451403,0.1403270023761011,2.5581672823349813,0,0.0,0.0,0,-2.87535982160323,-1.0082170963287354,1.8671427252744945,87,87,87,0,-0.7356986478628588,1,0.7378647873726218,1.6461059384822816,1,1.6461059384822816,1,0,0.0,0.0
743,24,23,True,3,0.21082379447061306,0,1,1,0.19999999999999998,-2.514176177985867,0.05777774358793429,2.72499997245648,1,2.72499997245648,1.0,1,-2.8748211372263497,-0.609688937664032,2.2651321995623177,2,378,2,2,-0.7605673830494469,1,0.39999999999999997,1.75360879493642,1,1.75360879493642,1,1,1.75360879493642,0.794352858704782
744,24,24,True,1,0.6174782083912755,3,3,0,0.7745966692414834,0.6288521044276536,0.012214844912943596,-0.011373896036378062,0,0.0,0.0,0,0.2971622489772378,-0.7170812487602234,1.0142434977374613,22,22,22,3,0.574831792283495,0,0.7745966692414834,-0.05402031214415859,0,0.0,0,0,0.0,0.0
745,24,25,True,3,0.6557584003630855,3,3,0,1.0,0.6655784487140289,0.013329523160045797,-0.009820048350943411,0,0.0,0.0,0,0.3332026768182189,-0.04364650323987007,0.376849180058089,229,229,229,3,0.6138689944924329,0,1.0,-0.05170945422159601,0,0.0,0,0,0.0,0.0
746,24,26,True,3,0.697667763391842,1,1,0,1.0,0.7078305192018387,0.006851741771561184,-0.010162755809996704,0,0.0,0.0,0,0.40141983651486324,0.46594980359077454,0.0645299670759113,232,232,232,1,0.6563978796740992,0,0.7999999999999999,-0.051432639527739465,0,0.0,0,0,0.0,0.0
747,24,27,True,2,0.6606910864284758,2,2,0,0.9486832980505139,0.6618874699363172,0.013200784135985735,-0.0011963835078413476,0,0.0,0.0,0,-2.2441786042068785,-0.07537166774272919,2.1688069364641493,4,4,4,2,0.605068130508747,0,0.9486832980505139,-0.056819339427570226,0,0.0,0,0,0.0,0.0
748,24,28,True,2,0.4133550383095145,3,3,0,0.9486832980505139,-1.760230520311564,0.2042939293544809,2.1735855586210784,0,0.0,0.0,0,-2.8169828200483518,-1.5013004541397095,1.3156823659086423,5,5,5,3,0.37487948853221026,0,0.9486832980505139,2.135110008843774,0,0.0,0,0,0.0,0.0
749,24,29,True,2,0.4478333713524871,0,2,1,0.7378647873726218,-1.6975889828755997,0.20003105177753677,2.145422354228087,1,2.145422354228087,0.9121318597942994,1,-2.781098785230749,-1.2866568565368652,1.4944419286938837,4,6,4,0,0.4127452478834262,1,0.7378647873726218,2.110334230759026,1,2.110334230759026,1,1,2.110334230759026,0.9559429867519387
750,25,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9453749101037947,-1.2473417520523071,1.6980331580514876,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
751,25,1,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.983458075404663,-1.321643352508545,1.6618147228961182,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,0.0,0.0
752,25,2,False,0,-50.0,0,3,1,,-0.5050711896659708,0.11223870803942988,-49.49492881033403,0,0.0,0.0,0,-1.5145994828661171,-1.1122663021087646,0.40233318075735247,0,0,0,0,-50.0,1,,-49.49492881033403,0,0.0,0,0,0.0,0.0
753,25,3,False,0,-50.0,0,3,1,,-0.36388909548043596,0.020755194206022187,-49.63611090451956,0,0.0,0.0,0,-1.5012094439856862,-1.1750755310058594,0.32613391297982686,0,0,0,0,-50.0,1,,-49.63611090451956,0,0.0,0,0,0.0,0.0
754,25,4,False,0,-50.0,0,3,1,,-0.3223406190182915,0.022039143730183636,-49.67765938098171,0,0.0,0.0,0,-1.4844621593943876,-1.2025808095932007,0.28188134980118695,0,0,0,0,-50.0,1,,-49.67765938098171,0,0.0,0,0,0.0,0.0
755,25,5,True,1,-0.3038541281782606,3,3,0,0.7745966692414834,-0.3101309480492345,0.022570570956299683,0.006276819870973949,0,0.0,0.0,0,-1.4674383341430013,-1.2393288612365723,0.22810947290642902,1,1,1,3,-1.6357017914909924,0,0.7745966692414834,-1.325570843441758,0,0.0,0,0,0.0,0.0
756,25,6,True,2,-0.276620332170518,1,1,0,0.9486832980505139,-0.28858389718605953,0.021742265420821173,0.011963565015541522,0,0.0,0.0,0,-1.4502177712768114,-1.2464563846588135,0.20376138661799792,27,27,27,1,-0.3136604453313548,0,0.9486832980505139,-0.025076548145295252,0,0.0,0,0,0.0,0.0
757,25,7,True,3,-0.30536513834345763,2,2,0,1.0,-0.30873812161313535,0.02283264513280727,0.0033729832696777207,0,0.0,0.0,0,-1.4942680980054557,-1.3701568841934204,0.12411121381203527,113,113,113,2,-0.3426784259380914,0,0.9486832980505139,-0.03394030432495604,0,0.0,0,0,0.0,0.0
758,25,8,False,0,-50.0,0,1,1,,-0.20510262560206619,0.015630035377518947,-49.794897374397934,0,0.0,0.0,0,-1.3855481468677955,-1.3971138000488281,0.011565653181032642,0,0,0,0,-50.0,1,,-49.794897374397934,0,0.0,0,0,0.0,0.0
759,25,9,True,1,-0.11397595648342053,3,3,0,0.7745966692414834,-0.3893548669635539,0.11265264338783007,0.2753789104801334,0,0.0,0.0,0,-0.9678655188750662,-1.3018686771392822,0.334003158264216,1,1,1,3,-2.713849719519211,0,0.7745966692414834,-2.3244948525556572,0,0.0,0,0,0.0,0.0
760,25,10,True,1,-0.08482419914542705,0,0,0,0.7745966692414834,-0.21728363316675375,0.01908545186634248,0.1324594340213267,0,0.0,0.0,0,-0.9444042582757628,-1.2140986919403076,0.2696944336645448,25,25,25,0,-0.1547168320623648,0,0.7745966692414834,0.06256680110438895,0,0.0,0,0,0.0,0.0
761,25,11,True,2,0.013859621948097924,3,3,0,0.9486832980505139,-0.16555621548049632,0.0587675159344335,0.17941583742859424,0,0.0,0.0,0,-0.8811425013748397,-1.1058387756347656,0.2246962742599259,434,434,434,3,0.013005759263969508,0,0.9486832980505139,0.17856197474446583,0,0.0,0,0,0.0,0.0
762,25,12,True,2,0.04776172081648237,3,1,1,0.7378647873726218,-0.1981856357119154,0.09550441190448272,0.24594735652839775,1,0.24594735652839775,0.104565154399379,1,-0.8549189827382755,-0.9626466035842896,0.10772762084601406,164,320,164,3,0.0467892237403303,1,0.7378647873726218,0.24497485945224567,1,0.24497485945224567,1,1,0.24497485945224567,0.11096915143137666
763,25,13,True,3,0.08142986106153978,3,3,0,0.7999999999999999,-0.8899484115100382,0.19220646492934237,0.971378272571578,0,0.0,0.0,0,-0.7625780840623478,-1.108265995979309,0.34568791191696124,580,580,580,3,0.08176754625169799,0,1.0,0.9717159577617362,0,0.0,0,0,0.0,0.0
764,25,14,True,3,0.11752159085819505,1,1,0,0.39999999999999997,-1.2654060461143317,0.16827848686471852,1.3829276369725267,0,0.0,0.0,0,-0.7115920706232228,-0.8335580229759216,0.1219659523526988,444,444,444,1,0.11729065091241947,0,0.39999999999999997,1.3826966970267511,0,0.0,0,0,0.0,0.0
765,25,15,True,2,0.15070148001177236,3,3,0,0.9486832980505139,-0.9455824739209616,0.19337084282337672,1.096283953932734,0,0.0,0.0,0,-0.7344588037296124,-0.821894645690918,0.0874358419613056,457,457,457,3,0.146867923962272,0,0.9486832980505139,1.0924503978832336,0,0.0,0,0,0.0,0.0
766,25,16,True,3,0.18614995802906215,1,1,0,1.0,-1.2593374916309568,0.17069415457444448,1.445487449660019,0,0.0,0.0,0,-0.7020945865023235,-0.6792498230934143,0.022844763408909174,383,383,383,1,0.18222438006438704,0,1.0,1.4415618716953438,0,0.0,0,0,0.0,0.0
767,25,17,False,0,-50.0,0,3,1,,-1.6648057726687,0.22521255124320316,-48.3351942273313,0,0.0,0.0,0,-2.023222224069603,-0.7083832621574402,1.3148389619121628,0,0,0,0,-50.0,1,,-48.3351942273313,0,0.0,0,0,0.0,0.0
768,25,18,True,2,0.1359766522102124,3,3,0,0.9486832980505139,-1.3483682387552949,0.23402435295757182,1.4843448909655073,0,0.0,0.0,0,-2.012549981935038,-0.9241235852241516,1.0884263967108865,17,17,17,3,-1.2026823799653739,0,0.9486832980505139,0.14568585878992102,0,0.0,0,0,0.0,0.0
769,25,19,True,2,0.1676531833733941,3,3,0,0.9486832980505139,-1.7169249916619063,0.21620904987350298,1.8845781750353003,0,0.0,0.0,0,-1.9921640327614942,-0.9597151875495911,1.0324488452119032,21,21,21,3,0.1032388128280335,0,0.9486832980505139,1.8201638044899398,0,0.0,0,0,0.0,0.0
770,25,20,True,2,0.2067422361387345,0,0,0,0.9486832980505139,-1.352494064762455,0.24904946200388733,1.5592363009011896,0,0.0,0.0,0,-1.9651752952651518,-0.6690563559532166,1.2961189393119352,18,18,18,0,0.17337520374367538,0,0.9486832980505139,1.5258692685061304,0,0.0,0,0,0.0,0.0
771,25,21,True,1,0.309032228064217,1,0,1,0.2581988897471611,-1.3308413820639409,0.2554558834489331,1.639873610128158,1,1.639873610128158,0.6971965044020266,1,-1.8875274439926937,-0.4761592745780945,1.4113681694145992,21,0,0,1,0.3075052049963681,1,0.2581988897471611,1.638346587060309,1,1.638346587060309,1,1,1.638346587060309,0.7421411769480574
772,25,22,True,1,0.14056971215863626,3,3,0,0.7745966692414834,-2.514176177985867,0.05777774358793429,2.654745890144503,0,0.0,0.0,0,-2.878234996874936,-1.1970252990722656,1.6812096978026703,102,102,102,3,-0.8093196679929642,0,0.7745966692414834,1.7048565099929027,0,0.0,0,0,0.0,0.0
773,25,23,True,2,0.17463011660313896,0,0,0,0.9486832980505139,-2.3818045863451403,0.1403270023761011,2.556434702948279,0,0.0,0.0,0,-2.8769041478124864,-0.9065276980400085,1.9703764497724778,373,373,373,0,-0.7853974148451941,0,0.9486832980505139,1.5964071714999462,0,0.0,0,0,0.0,0.0
774,25,24,True,2,0.4228274381610748,3,3,0,0.9486832980505139,0.4319949386810781,0.011881265807411896,-0.009167500520003258,0,0.0,0.0,0,-1.9246604045598934,-1.4341256618499756,0.4905347427099178,1022,1022,1022,3,0.41858524045543866,0,0.9486832980505139,-0.013409698225639421,0,0.0,0,0,0.0,0.0
775,25,25,True,2,0.459536260023874,1,1,0,0.9486832980505139,0.4580428972539086,0.013138450713096064,0.0014933627699653673,0,0.0,0.0,0,-1.91372127071537,-1.2248928546905518,0.6888284160248181,582,582,582,1,0.45496009210901384,0,0.9486832980505139,-0.0030828051448947846,0,0.0,0,0,0.0,0.0
776,25,26,True,2,0.7400130284020163,1,1,0,0.632455532033676,0.7452831644330999,0.006905047794685405,-0.0052701360310836165,0,0.0,0.0,0,0.6764484328305562,0.16653002798557281,0.5099184048449834,244,244,244,1,0.7347009485509256,0,0.632455532033676,-0.01058221588217434,0,0.0,0,0,0.0,0.0
777,25,27,True,2,0.27503241898576364,1,1,0,0.632455532033676,-1.036988081566858,0.21101157382500535,1.3120205005526215,0,0.0,0.0,0,-2.817187049251517,-0.7535020709037781,2.063684978347739,52,52,52,1,0.23861796565109142,0,0.632455532033676,1.2756060472179493,0,0.0,0,0,0.0,0.0
778,25,28,True,3,0.3792214885969716,0,1,1,0.39999999999999997,-1.1576135504192826,0.21661406453497267,1.5368350390162542,1,1.5368350390162542,0.6533893895401778,1,-2.8434987004178693,-1.4732249975204468,1.3702737028974226,2,129,2,0,0.33743406467144477,1,0.39999999999999997,1.4950476150907273,1,1.4950476150907273,1,1,1.4950476150907273,0.6772293514815224
779,25,29,True,1,0.8373602167429304,1,1,0,0.7745966692414834,0.8695718179799998,0.004944004787010433,-0.032211601237069454,0,0.0,0.0,0,0.8393831827498964,0.48317521810531616,0.35620796464458027,3,3,3,1,0.8640480838524142,0,0.7745966692414834,-0.005523734127585667,0,0.0,0,0,0.0,0.0
780,26,0,False,0,-50.0,0,3,1,,-2.5387594606138832,0.0408929389970638,-47.46124053938612,0,0.0,0.0,0,-1.487941571470987,-1.131266474723816,0.356675096747171,0,0,0,0,-50.0,1,,-47.46124053938612,0,0.0,0,0,0.0,0.0
781,26,1,False,0,-50.0,0,3,1,,-2.3255980710498703,0.14800861059110254,-47.67440192895013,0,0.0,0.0,0,-1.431431722117607,-1.0116784572601318,0.4197532648574751,0,0,0,0,-50.0,1,,-47.67440192895013,0,0.0,0,0,0.0,0.0
782,26,2,False,0,-50.0,0,1,1,,-2.5387594606138832,0.0408929389970638,-47.46124053938612,0,0.0,0.0,0,-1.4127590047427598,-1.0956165790557861,0.3171424256869737,0,0,0,0,-50.0,1,,-47.46124053938612,0,0.0,0,0,0.0,0.0
783,26,3,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9319777757129337,-0.9869832396507263,1.9449945360622074,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
784,26,4,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9782331339268264,-1.2262651920318604,1.751967941894966,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
785,26,5,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.979253464363406,-1.261936902999878,1.717316561363528,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,0.0,0.0
786,26,6,True,2,-0.24447513644996843,3,3,0,0.9486832980505139,-0.23427903879475478,0.01689883666002003,-0.010196097655213648,0,0.0,0.0,0,-1.1925365674335404,-1.287764549255371,0.09522798182183068,279,279,279,3,-0.2478104711198841,0,0.9486832980505139,-0.013531432325129322,0,0.0,0,0,0.0,0.0
787,26,7,True,4,-0.21350387191091935,1,1,0,0.316227766016838,-0.3188000260873079,0.12081278979477043,0.10529615417638855,0,0.0,0.0,0,-1.137064297163874,-1.1417219638824463,0.004657666718572262,1035,1035,1035,1,-0.2159768023778311,0,0.316227766016838,0.1028232237094768,0,0.0,0,0,0.0,0.0
788,26,8,False,0,-50.0,0,1,1,,-0.1626730471930194,0.015589457473799338,-49.83732695280698,0,0.0,0.0,0,-1.1708447820416645,-1.2474610805511475,0.07661629850948293,0,0,0,0,-50.0,1,,-49.83732695280698,0,0.0,0,0,0.0,0.0
789,26,9,False,0,-50.0,0,0,0,,-0.38964920942143627,0.0694644970922513,-49.610350790578565,0,0.0,0.0,0,-0.989825807504518,-1.3441888093948364,0.35436300189031844,0,0,0,0,-50.0,0,,-49.610350790578565,0,0.0,0,0,0.0,0.0
790,26,10,True,1,-0.11702635691642771,3,3,0,0.7745966692414834,-0.09786952656273043,0.015096090657665056,-0.01915683035369728,0,0.0,0.0,0,-1.0393900496791277,-1.3151185512542725,0.2757285015751447,27,27,27,3,-0.11587650483519359,0,0.7745966692414834,-0.018006978272463156,0,0.0,0,0,0.0,0.0
791,26,11,True,2,-0.08678537534969681,1,1,0,0.9486832980505139,-0.08288781923075224,0.018358046494247236,-0.003897556118944573,0,0.0,0.0,0,-1.0185167631886167,-1.3782662153244019,0.35974945213578513,37,37,37,1,-0.08516650746208544,0,0.9486832980505139,-0.0022786882313332035,0,0.0,0,0,0.0,0.0
792,26,12,True,2,0.01624261465788458,3,3,0,0.9486832980505139,-0.040367663472331825,0.015975556378167187,0.05661027813021641,0,0.0,0.0,0,-0.87050271377213,-1.1745712757110596,0.3040685619389296,434,434,434,3,0.017400704282078603,0,0.9486832980505139,0.057768367754410424,0,0.0,0,0,0.0,0.0
793,26,13,True,3,0.048194083765456315,1,1,0,0.39999999999999997,-0.042765454440935706,0.0207478958684899,0.09095953820639202,0,0.0,0.0,0,-0.8469634065451159,-0.9682024121284485,0.12123900558333256,313,313,313,1,0.04955646861320506,0,0.39999999999999997,0.09232192305414078,0,0.0,0,0,0.0,0.0
